万融城,祥富路与杨家浜路东南角,价格待定,https://hz.fang.lianjia.com/loupan/pg21/p_wrcabnnp
中新大厦,良睦路与文一西路交叉口,30000元/平(均价),https://hz.fang.lianjia.com/loupan/pg21/p_zxdsabnpg
万科智谷,石祥路208号,32500元/平(均价),https://hz.fang.lianjia.com/loupan/pg21/p_wkzgabnvs
绿都云和湖,庄墩路绿都云和湖,30000元/平(均价),https://hz.fang.lianjia.com/loupan/pg23/p_ldyhhabomn
雨润星雨华府,环北路雨润星雨华府,15600元/平(均价),https://hz.fang.lianjia.com/loupan/pg23/p_yrxyhfabomu
中粮梦栖祥云,杜文路中粮梦栖祥云,26000元/平(均价),https://hz.fang.lianjia.com/loupan/pg23/p_zlmqxyabond
风荷郡,横三路风荷郡,价格待定,https://hz.fang.lianjia.com/loupan/pg23/p_fhjabone
招商越秀公园1872,建华路招商越秀公园1872,40400元/平(均价),https://hz.fang.lianjia.com/loupan/pg23/p_zsyxgyabonj
中海钱江湾,塘工局路中海钱江湾,760万/套(均价),https://hz.fang.lianjia.com/loupan/pg23/p_zhqjwabonl
阳光城未来悦,文二西路阳光城未来悦,价格待定,https://hz.fang.lianjia.com/loupan/pg23/p_ygcwlyabonm
和家园雍园,杨梅山路和家园雍园,46500元/平(均价),https://hz.fang.lianjia.com/loupan/pg23/p_hjyyyabonn
佳源湘湖印象,风情大道佳源湘湖印象,31500元/平(均价),https://hz.fang.lianjia.com/loupan/pg23/p_jyxhyxabonv
东方世贸城,新城路2517号,25000元/平(均价),https://hz.fang.lianjia.com/loupan/pg23/p_dfsmcabonw
保亿绿城奥邸国际,博奥府保亿绿城奥邸国际,45000元/平(均价),https://hz.fang.lianjia.com/loupan/pg24/p_bylcadgjabooi
中南君奥时代,香樟路中南君奥时代,价格待定,https://hz.fang.lianjia.com/loupan/pg24/p_znjasdabooj
中旅名门府,建设一路中旅名门府,价格待定,https://hz.fang.lianjia.com/loupan/pg24/p_zlmmfabook
中赢云际,江虹路中赢云际,52000元/平(均价),https://hz.fang.lianjia.com/loupan/pg24/p_zyyjabopm
郡西云台,杭州市余杭区良渚文化村郡西云台,1000万/套(均价),https://hz.fang.lianjia.com/loupan/pg24/p_jxytaboqi
迪凯城星国际,城星路迪凯城星国际,47000元/平(均价),https://hz.fang.lianjia.com/loupan/pg24/p_dkcxgjaboqt
银亿上府,兴业北路442号,11000元/平(均价),https://hz.fang.lianjia.com/loupan/pg24/p_yysfabosr
中旅紫金名门,振华路10号,35000元/平(均价),https://hz.fang.lianjia.com/loupan/pg24/p_zlzjmmabouq
中粮天悦大悦城,莫干山路与隐秀路交叉口,价格待定,https://hz.fang.lianjia.com/loupan/pg24/p_zltydycabqsi
中天珺府,科技大道2988号,16249元/平(均价),https://hz.fang.lianjia.com/loupan/pg24/p_ztjfabqwe
杭州壹号院,飞虹路与七贾闸弄路口,价格待定,https://hz.fang.lianjia.com/loupan/pg25/p_hzyhyabqwv
佳源湘湖印象,风情大道佳源湘湖印象,23000元/平(均价),https://hz.fang.lianjia.com/loupan/pg25/p_jyxhyxabqxb
融创微风之城,东桥路169号,价格待定,https://hz.fang.lianjia.com/loupan/pg25/p_rcwfzcabqyo
融创金成十锦台,马溪路融创金成十景台,21350元/平(均价),https://hz.fang.lianjia.com/loupan/pg25/p_rcjcsjtabqyr
杭州中央车站广场,东宁路杭州中央车站广场,40000元/平(均价),https://hz.fang.lianjia.com/loupan/pg25/p_hzzyczgcabrud
苕溪壹号,临水路苕溪壹号,21500元/平(均价),https://hz.fang.lianjia.com/loupan/pg25/p_sxyhabrvp
保利中心,新塘路保利中央公馆,28000元/平(均价),https://hz.fang.lianjia.com/loupan/pg25/p_blzxabrwj
卧龙天香南园,上虞区舜耕大道春晖大道路口,11000元/平(均价),https://hz.fang.lianjia.com/loupan/pg25/p_wltxnyabrxj
万固观澜府,洋安大道万固观澜府,14500元/平(均价),https://hz.fang.lianjia.com/loupan/pg25/p_wgglfabryl
名门东和园,文宗南路185-1,15000元/平(均价),https://hz.fang.lianjia.com/loupan/pg25/p_mmdhyabrzu
星南站,商城南路999号,27000元/平(均价),https://hz.fang.lianjia.com/loupan/pg26/p_xnzabrzw
天地墅园,所前大道天地墅园,23000元/平(均价),https://hz.fang.lianjia.com/loupan/pg26/p_tdsyabscv
南润名座,萧山蜀山路418号,价格待定,https://hz.fang.lianjia.com/loupan/pg26/p_nrmzabsdu
和家园臻园,杨梅山路和家园臻园,价格待定,https://hz.fang.lianjia.com/loupan/pg26/p_hjyzyabsea
港汇广场,崇德西路310号,12000元/平(均价),https://hz.fang.lianjia.com/loupan/pg26/p_ghgcabtvm
西溪永乐城,景兴路西溪永乐城,29000元/平(均价),https://hz.fang.lianjia.com/loupan/pg26/p_xxylcabtxj
万通中心,上塘路杭州万通中心,70000元/平(均价),https://hz.fang.lianjia.com/loupan/pg26/p_wtzxabxcs
运河公馆,小河路与花园岗街交汇处,65000元/平(均价),https://hz.fang.lianjia.com/loupan/pg26/p_yhggabxcu
运河公馆,小河路与花园岗街交汇处,30000元/平(均价),https://hz.fang.lianjia.com/loupan/pg26/p_yhggabxcv
绿城桃源小镇,闲林西路西溪山庄,价格待定,https://hz.fang.lianjia.com/loupan/pg26/p_lctyxzabxde
阳光城翡丽海岸,滨海大道与华丰路交汇处,13000元/平(均价),https://hz.fang.lianjia.com/loupan/pg28/p_bcabxpd
碧桂园天元府,慈溪杭州湾新区 周巷镇天元大道与周浒公路交界处,9800元/平(均价),https://hz.fang.lianjia.com/loupan/pg28/p_bgytyfaceyt
安邦郡园,慈溪市周巷城中大道与北二环路交叉路口,11000元/平(均价),https://hz.fang.lianjia.com/loupan/pg28/p_abjyacfaa
世包国际中心,市民街99号,43000元/平(均价),https://hz.fang.lianjia.com/loupan/pg28/p_sbgjzxacfao
新西湖小镇,杭泰路69号,21000元/平(均价),https://hz.fang.lianjia.com/loupan/pg28/p_xxhxzacfaq
嘉丰万悦城,东湖北路嘉丰万悦城,30000元/平(均价),https://hz.fang.lianjia.com/loupan/pg28/p_jfwycacfdb
金泰公馆,文苑南路金泰公馆,15500元/平(均价),https://hz.fang.lianjia.com/loupan/pg28/p_jtggacgme
绿城华景川蘭园,许村镇政府北侧海宁五中南侧,16600元/平(均价),https://hz.fang.lianjia.com/loupan/pg28/p_lchjclyacjsd
时代湘湖,御湘湖北二门（湘湖路南）,38000元/平(均价),https://hz.fang.lianjia.com/loupan/pg28/p_sdxhacjsk
融创微风之城,东桥路169号,价格待定,https://hz.fang.lianjia.com/loupan/pg28/p_rcwfzcacjsp
世茂天宸,艮山西路95号,44000元/平(均价),https://hz.fang.lianjia.com/loupan/pg29/p_smtcacjsz
万城雅园,硖斜路万城雅园,13500元/平(均价),https://hz.fang.lianjia.com/loupan/pg29/p_wcyyaclau
合生杭州湾国际新城,杭州湾新区中兴一路1433号（靠近滨海二路）,10800元/平(均价),https://hz.fang.lianjia.com/loupan/pg29/p_hshzwgjxcaclaz
地铁绿城杨柳郡,九和路516号,35780元/平(均价),https://hz.fang.lianjia.com/loupan/pg29/p_dtlcyljaahvc
绿城桃李春风,青山湖科技大道绿城桃李春风,28000元/平(均价),https://hz.fang.lianjia.com/loupan/pg29/p_lctlcfaahwi
中栋国际,建设一路中栋国际,23000元/平(均价),https://hz.fang.lianjia.com/loupan/pg29/p_zdgjbidqi
上坤山语四季,顺风路上坤山语四季,价格待定,https://hz.fang.lianjia.com/loupan/pg29/p_ksysjbidqq
四季华府,向阳路沈塘路交叉口,11000元/平(均价),https://hz.fang.lianjia.com/loupan/pg29/p_sjhfbidsj
宋都麓宸府,江连路宋都麓宸府,17000元/平(均价),https://hz.fang.lianjia.com/loupan/pg29/p_sdlcfbidub
糖朝汇,金惠路糖朝汇,35000元/平(均价),https://hz.fang.lianjia.com/loupan/pg29/p_tzhbidwd
绿城雄凯国际,萧绍路591号,37000元/平(均价),https://hz.fang.lianjia.com/loupan/pg27/p_lcxkgjabxfw
盈都五角广场,高沙路地铁站东100米,价格待定,https://hz.fang.lianjia.com/loupan/pg27/p_ydwjgcabxfz
龙湖西溪天街,余杭塘路龙湖西溪天街,42500元/平(均价),https://hz.fang.lianjia.com/loupan/pg27/p_lhxxtjabxga
汉港武林汇,莫干山路和申花路交叉口,37000元/平(均价),https://hz.fang.lianjia.com/loupan/pg27/p_hgwlhabxgp
理想世纪金座,世纪大道674号,26000元/平(均价),https://hz.fang.lianjia.com/loupan/pg27/p_lxsjjzabxgq
新城璟隽公馆,建设一路与经十二路交叉口,32000元/平(均价),https://hz.fang.lianjia.com/loupan/pg27/p_xcjjggabxgr
联发藏珑玉墅,良渚大道和康良路交叉口向西200米,28000元/平(均价),https://hz.fang.lianjia.com/loupan/pg27/p_lfclysabxgs
滨江江南名府,通惠北路与建设二路交汇处,31815元/平(均价),https://hz.fang.lianjia.com/loupan/pg27/p_bjjnmfabxiz
保亿绿城奥邸国际,博奥府保亿绿城奥邸国际,49653元/平(均价),https://hz.fang.lianjia.com/loupan/pg27/p_bylcadgjabxkm
蒲公英天地,下沙2号大街（学府路）与23号大街（文汇路）的交叉口,130万/套(均价),https://hz.fang.lianjia.com/loupan/pg27/p_pgytdabxkn
西塘玺樾,宏福路西塘玺樾,18000元/平(均价),https://hz.fang.lianjia.com/loupan/pg30/p_xtxybidwk
碧桂园玖晟府,双拥路碧桂园玖晟府,16455元/平(均价),https://hz.fang.lianjia.com/loupan/pg30/p_bgyjcfbidwz
东方文化园步行街,义桥镇时代大道与湘建线交叉口,60万/套(均价),https://hz.fang.lianjia.com/loupan/pg30/p_dfwhybxjbieab
官山邸,吴越文化公园内,17003元/平(均价),https://hz.fang.lianjia.com/loupan/pg30/p_gsdbiebn
碧桂园紫宸府,中山北路碧桂园紫宸府,13000元/平(均价),https://hz.fang.lianjia.com/loupan/pg30/p_bgyzcfbieco
聚东德胜府,安澜路与春汇路交叉口,19500元/平(均价),https://hz.fang.lianjia.com/loupan/pg30/p_jddsfbieik
碧桂园观邸,汝湖路碧桂园观邸,11000元/平(均价),https://hz.fang.lianjia.com/loupan/pg30/p_bgygdbieio
安吉清华园,灵峰街道墨竹路93号,10000元/平(均价),https://hz.fang.lianjia.com/loupan/pg30/p_ajqhybieqk
滨江新城东方名府,建设二路滨江新城东方名府,25000元/平(均价),https://hz.fang.lianjia.com/loupan/pg30/p_bjxcdfmfbietd
江南钱塘里,建设路124-1号,12000元/平(均价),https://hz.fang.lianjia.com/loupan/pg30/p_jntlbifbf
紫金公园府,梅北路紫金公园府,11500元/平(均价),https://hz.fang.lianjia.com/loupan/pg31/p_zjgyfbifbk
锦城豪庭,姚庄大道锦城豪庭,15000元/平(均价),https://hz.fang.lianjia.com/loupan/pg31/p_jchtbifcq
崇福百悦公馆,世纪大道崇福百悦公馆,12000元/平(均价),https://hz.fang.lianjia.com/loupan/pg31/p_cfbyggbifda
融创海逸长洲,盐北路融创海逸长洲,16900元/平(均价),https://hz.fang.lianjia.com/loupan/pg31/p_rchyczbifed
万达新公馆,广益路万达新公馆,15000元/平(均价),https://hz.fang.lianjia.com/loupan/pg31/p_wdxggbiffx
云水山居,银湖区九龙大道延伸段（杭州野生动物园附近）,12503元/平(均价),https://hz.fang.lianjia.com/loupan/pg31/p_yssjbiflz
中梁泊景庭,宗汉大道95-5号,10500元/平(均价),https://hz.fang.lianjia.com/loupan/pg31/p_zlbjtbifmq
中骏柏景湾,钱王大街中骏柏景湾,17230元/平(均价),https://hz.fang.lianjia.com/loupan/pg31/p_zjbjwbifnf
振泽左右办公世界,萧山鸿宁路与皓月路交叉口,30000元/平(均价),https://hz.fang.lianjia.com/loupan/pg31/p_zzzybgsjbifqo
滨江御江南,金鸡路滨江御江南,价格待定,https://hz.fang.lianjia.com/loupan/pg31/p_bjyjnbihal
德信浙旅天空之翼,港城大道天空之翼,价格待定,https://hz.fang.lianjia.com/loupan/pg32/p_dxzltkzybihiu
滨江御江南,金鸡路滨江御江南,价格待定,https://hz.fang.lianjia.com/loupan/pg32/p_bjyjnbihiw
嵊州融信创世纪,官河南路与杨港路交叉口（嵊州国际会展中心对面）,9000元/平(均价),https://hz.fang.lianjia.com/loupan/pg32/p_bcbijqt
嵊州融信创世纪,官河南路与杨港路交叉口（嵊州国际会展中心对面）,18000元/平(均价),https://hz.fang.lianjia.com/loupan/pg32/p_bcbijqu
旭辉东原吴越府,万马路与福兴街交叉口,17083元/平(均价),https://hz.fang.lianjia.com/loupan/pg32/p_xhdywyfbildi
兆通一品,余姚万达广场旁,7500元/平(均价),https://hz.fang.lianjia.com/loupan/pg32/p_ztypbildz
森海豪庭,兴北路90号,9000元/平(均价),https://hz.fang.lianjia.com/loupan/pg32/p_shhtbilea
城市方格,新丰路1054号,12000元/平(均价),https://hz.fang.lianjia.com/loupan/pg32/p_csfgbilfl
宁波公馆,甬水桥路181号,20000元/平(均价),https://hz.fang.lianjia.com/loupan/pg32/p_nbggbilfm
奥园奥创中心,蓝天路奥园.奥创中心,21000元/平(均价),https://hz.fang.lianjia.com/loupan/pg32/p_ayczxbilfq
奥园奥创中心,蓝天路奥园.奥创中心,35000元/平(均价),https://hz.fang.lianjia.com/loupan/pg33/p_ayczxbilfr
大家金钰府,公望街大家金钰府,19800元/平(均价),https://hz.fang.lianjia.com/loupan/pg33/p_djjyfbiljd
临安宝龙广场,农林大路临安宝龙广场,16500元/平(均价),https://hz.fang.lianjia.com/loupan/pg33/p_lablgcbillp
旭辉融信定山海,兴丰路旭辉融信定山海,价格待定,https://hz.fang.lianjia.com/loupan/pg33/p_xhrxdshbilob
环球公馆,文昌路1290号,11000元/平(均价),https://hz.fang.lianjia.com/loupan/pg33/p_hqggbilqg
城中府,城中街城中府,16900元/平(均价),https://hz.fang.lianjia.com/loupan/pg33/p_czfbilry
富力城悦界,戴山路富力城悦界,10000元/平(均价),https://hz.fang.lianjia.com/loupan/pg33/p_flcyjbiltc
合能宁玥府,会展路合能宁玥府,34000元/平(均价),https://hz.fang.lianjia.com/loupan/pg33/p_hnnyfbiltf
天阳蓝光蔚蓝,天柱街天阳蔚蓝,19200元/平(均价),https://hz.fang.lianjia.com/loupan/pg33/p_tylgwlbilts
国能悦玺台,灵凤路国能悦玺台,15421元/平(均价),https://hz.fang.lianjia.com/loupan/pg33/p_gnyxtbiltt
绿城国际社区,岗阳街绿城国际社区,16500元/平(均价),https://hz.fang.lianjia.com/loupan/pg34/p_lcgjsqbilua
正荣碧桂园悦公馆,闻川路780号,12000元/平(均价),https://hz.fang.lianjia.com/loupan/pg34/p_zrbgyyggbilwl
千岛湖雨润星雨华府,环湖北路1888号,价格待定,https://hz.fang.lianjia.com/loupan/pg34/p_qdhyrxyhfbimay
奥体万科中心,民祥路奥体万科中心,30000元/平(均价),https://hz.fang.lianjia.com/loupan/pg34/p_atwkzxbimeu
宋都相贤府,青六南路宋都相贤府,27800元/平(均价),https://hz.fang.lianjia.com/loupan/pg34/p_sdxxfbimhr
杭钢万科紫晶首府,艮塔东路苎萝路口,13000元/平(均价),https://hz.fang.lianjia.com/loupan/pg34/p_zjsfbimlg
万科桂语东方,人民大道与景德路交叉口北200米,21000元/平(均价),https://hz.fang.lianjia.com/loupan/pg34/p_wkgydfbimly
融信宋都南山府,长汀路333号,12580元/平(均价),https://hz.fang.lianjia.com/loupan/pg34/p_rxsdnsfbimmc
万科潮起东方,启潮路与春石路交叉口,185万/套(均价),https://hz.fang.lianjia.com/loupan/pg34/p_wkcqdfbimmd
融信宋都南山府,长汀路333号,450万/套(均价),https://hz.fang.lianjia.com/loupan/pg34/p_rxsdnsfbimme
金地玖峯汇,杭海路与九福路交汇处,32848元/平(均价),https://hz.fang.lianjia.com/loupan/pg35/p_jdjfhbimmk
万科潮起东方,启潮路与春石路交叉口,550万/套(均价),https://hz.fang.lianjia.com/loupan/pg35/p_wkcqdfbimmm
运河万科中心,拱墅区湖州街萍水东街交叉口,价格待定,https://hz.fang.lianjia.com/loupan/pg35/p_yhwkzxbimmt
鸿翔东方郡,越川路鸿翔东方郡,14500元/平(均价),https://hz.fang.lianjia.com/loupan/pg35/p_hxdfjbimnf
佳源海棠府,海棠路佳源海棠府,18500元/平(均价),https://hz.fang.lianjia.com/loupan/pg35/p_jyhtfbimtg
金地玖峯汇,杭海路与九福路交汇处,45995元/平(均价),https://hz.fang.lianjia.com/loupan/pg35/p_jdjfhbimuf
保利融信和光尘樾,古墩路保利融信和光尘樾,24453元/平(均价),https://hz.fang.lianjia.com/loupan/pg35/p_blrxhgcybimvz
越秀湖山悦,望湖路越秀湖山悦,17867元/平(均价),https://hz.fang.lianjia.com/loupan/pg35/p_yxhsybimwi
合景天誉,山阴路合景天誉,34107元/平(均价),https://hz.fang.lianjia.com/loupan/pg35/p_hjtybimwu
融信创世纪,官河南路融信创世纪,9000元/平(均价),https://hz.fang.lianjia.com/loupan/pg35/p_rxcsjbinbc
星耀中心,滨和路598号,价格待定,https://hz.fang.lianjia.com/loupan/pg36/p_xyzxbinbi
阳光城拱宸府,青天巷与跟新路交汇处,41500元/平(均价),https://hz.fang.lianjia.com/loupan/pg36/p_ygcgcfbincb
和昌云栖玖著,银湖开发区320国道与九龙大道交汇处,价格待定,https://hz.fang.lianjia.com/loupan/pg36/p_hcyqjzbingm
金地滨江万科悦虹湾,风情大道金地滨江万科悦虹湾,49463元/平(均价),https://hz.fang.lianjia.com/loupan/pg36/p_jdbjwkyhwbinjd
资辉壹方汇,莫干山路987号,39000元/平(均价),https://hz.fang.lianjia.com/loupan/pg36/p_zhyfhbinmx
德信杭州ONE,杭义路德信杭州ONE,29500元/平(均价),https://hz.fang.lianjia.com/loupan/pg36/p_dxhzobinni
金辉江山云著,天万路金辉江山云著,价格待定,https://hz.fang.lianjia.com/loupan/pg36/p_jhjsyzbinof
中梁申花百悦公馆,莫干山路中梁申花百悦公馆,价格待定,https://hz.fang.lianjia.com/loupan/pg36/p_zlshbyggbinqa
前湾国际社区,竞潮路前湾国际社区,30145元/平(均价),https://hz.fang.lianjia.com/loupan/pg36/p_qwgjsqbinrb
融创江南壹号院,竞潮路融创江南壹号院,28300元/平(均价),https://hz.fang.lianjia.com/loupan/pg36/p_rcjnyhybinse
紫金梦想广场,欣然街303,价格待定,https://hz.fang.lianjia.com/loupan/pg37/p_zjmxgcbinvh
创道国际 C PARK,萍水街创道国际 C PARK,35000元/平(均价),https://hz.fang.lianjia.com/loupan/pg37/p_cdgjbinvo
新城棠樾,柯桥区杨绍线与兴工路交叉口,11500元/平(均价),https://hz.fang.lianjia.com/loupan/pg37/p_bcbiqbj
北宸府,海曙区鄞奉路与南苑街交汇处南塘老街旁,31000元/平(均价),https://hz.fang.lianjia.com/loupan/pg37/p_bcfbiqrm
时代滨江翡翠之星,风情大道301号,39800元/平(均价),https://hz.fang.lianjia.com/loupan/pg37/p_sdbjfczxbiqtt
招商I-Park,新塘路与五号港之路交叉口,价格待定,https://hz.fang.lianjia.com/loupan/pg37/p_zsibiqxs
招商I-Park,新塘路与五号港之路交叉口,55000元/平(均价),https://hz.fang.lianjia.com/loupan/pg37/p_zsibiqxt
宝龙旭辉城,科技大道宝龙旭辉城,价格待定,https://hz.fang.lianjia.com/loupan/pg37/p_blxhcbiqzl
首开杭州金茂府,隐秀路433号,1260万/套(均价),https://hz.fang.lianjia.com/loupan/pg37/p_skhzjmfbiqzw
龙湖江与城,大江东青六路与江东大道交叉口往北,20000元/平(均价),https://hz.fang.lianjia.com/loupan/pg37/p_lhjycbircw
中天钱塘玥,创智路中天钱塘玥,18500元/平(均价),https://hz.fang.lianjia.com/loupan/pg38/p_ztqtybiric
融信远洋厘望NEO1,莫干山路融信远洋厘望NEO1,价格待定,https://hz.fang.lianjia.com/loupan/pg38/p_rxyylwnbirix
卓越·蔚蓝海岸,宁波杭州湾新区.杭州湾大道与滨海五路交汇处西南角,12500元/平(均价),https://hz.fang.lianjia.com/loupan/pg38/p_zylhabirop
金地都会艺境,新昌路金地都会艺境,15500元/平(均价),https://hz.fang.lianjia.com/loupan/pg38/p_jddhyjbirxc
天城府天著,石桥路天成府天著,价格待定,https://hz.fang.lianjia.com/loupan/pg38/p_tcftzbiuhj
卓越泓玺台,秀园路卓越泓玺台,17000元/平(均价),https://hz.fang.lianjia.com/loupan/pg38/p_zyhxtbiuik
宋都如意春江,滨东大道,17200元/平(均价),https://hz.fang.lianjia.com/loupan/pg38/p_sdrycjbiuin
碧桂园海上传奇,杭州湾大道碧桂园海上传奇,11000元/平(均价),https://hz.fang.lianjia.com/loupan/pg38/p_bgyhscqbivny
碧桂园中梁凤鸣公馆,锦城街道钱王街和锦天路交叉口西侧约200米,19103元/平(均价),https://hz.fang.lianjia.com/loupan/pg38/p_bgyzlfmggbivps
春天学府,城中街与锦天路交叉口,18818元/平(均价),https://hz.fang.lianjia.com/loupan/pg38/p_ctxfbivpy
融创金成臻蓝府,桃源街融创金成臻蓝府,价格待定,https://hz.fang.lianjia.com/loupan/pg39/p_cjczlfbivqf
金泰时尚花苑,海宁大道金泰时尚花苑,13000元/平(均价),https://hz.fang.lianjia.com/loupan/pg39/p_jtsshybivtf
银城云谷天境,庄墩路银城云谷天境,价格待定,https://hz.fang.lianjia.com/loupan/pg39/p_ycygtjbivtn
荣盛祥云府,嘉兴市秀洲新区城东路与鸣羊路交汇处西北,11500元/平(均价),https://hz.fang.lianjia.com/loupan/pg39/p_rsxyfbivvn
1872花园坊,大闸路1872花园坊,20226元/平(均价),https://hz.fang.lianjia.com/loupan/pg39/p_1yfbivya
朗诗清澄,江北大道朗诗清澄,15000元/平(均价),https://hz.fang.lianjia.com/loupan/pg39/p_lsqcbivyl
银亿环球中心,日新街95号,20000元/平(均价),https://hz.fang.lianjia.com/loupan/pg39/p_yyhqzxbivyn
湖滨外滩, 滨湖新区阿里山大酒店东面,18916元/平(均价),https://hz.fang.lianjia.com/loupan/pg39/p_hbwtbiwbb
东方新天地,仰山路东方新天地,13500元/平(均价),https://hz.fang.lianjia.com/loupan/pg39/p_dfxtdbiwet
锦上桃源,丰源街锦上桃源,31000元/平(均价),https://hz.fang.lianjia.com/loupan/pg39/p_jstybiwhh
保利滨江上品,甬江路保利滨江上品,价格待定,https://hz.fang.lianjia.com/loupan/pg41/p_blbjspbiyqz
都会风华,明月路都会风华,价格待定,https://hz.fang.lianjia.com/loupan/pg41/p_dhfhbiyra
绿地艺尚府,翁乔路绿地艺尚府,价格待定,https://hz.fang.lianjia.com/loupan/pg41/p_ldysfbiyrk
融信旭辉湘湖悦章,风情大道融信旭辉湘湖悦章,价格待定,https://hz.fang.lianjia.com/loupan/pg41/p_rxxhxhyzbiyrl
越秀西海岸,星港路越秀西海岸,16933元/平(均价),https://hz.fang.lianjia.com/loupan/pg41/p_yxxhabiyvi
融创金成璞樾大观,农林大路融创金成璞樾大观,价格待定,https://hz.fang.lianjia.com/loupan/pg41/p_rcjcpydgbiyvl
大家栖溪,苕溪北路14号,价格待定,https://hz.fang.lianjia.com/loupan/pg41/p_djqxbiyvp
旭辉中粮朗香郡,崇文路旭辉中粮朗香郡,价格待定,https://hz.fang.lianjia.com/loupan/pg41/p_xhzllxjbiyvu
荣安柳岸闻莺,兴国路与星辰路交汇处,价格待定,https://hz.fang.lianjia.com/loupan/pg41/p_ralawybiywe
新湖菲林山,文二西路果岭花苑,价格待定,https://hz.fang.lianjia.com/loupan/pg41/p_xhflsbiywi
新希望滨江锦粼府,建设一路新希望滨江锦粼府,价格待定,https://hz.fang.lianjia.com/loupan/pg42/p_xxwbjjlfbiyxj
融信旭辉湘湖悦章,风情大道融信旭辉湘湖悦章,价格待定,https://hz.fang.lianjia.com/loupan/pg42/p_rxxhxhyzbizmg
保亿湘湖和院,亚太路保亿湘湖和院,价格待定,https://hz.fang.lianjia.com/loupan/pg42/p_byxhhybjaiw
瑞城熙园,运溪路121号,37017元/平(均价),https://hz.fang.lianjia.com/loupan/pg42/p_rcxybjbji
憬天国际名座,萧山通惠南路(南环向南一百米),16850元/平(均价),https://hz.fang.lianjia.com/loupan/pg42/p_txjtgjaeefo
九龙仓君玺,东新路21号,65000元/平(均价),https://hz.fang.lianjia.com/loupan/pg42/p_jlcjxaaoaq
融信杭州公馆,学院路融信杭州公馆,价格待定,https://hz.fang.lianjia.com/loupan/pg42/p_rxhzggaaodh
万科未来城二期,古墩路万科未来城二期,23086元/平(均价),https://hz.fang.lianjia.com/loupan/pg42/p_wlceqaaodi
新世纪建材装饰市场,通惠北路168号,23000元/平(均价),https://hz.fang.lianjia.com/loupan/pg42/p_hcsjjczsscafmir
金洲海尚,华丰路金洲海尚,13000元/平(均价),https://hz.fang.lianjia.com/loupan/pg42/p_jzhsafmja
佳源中心广场,伞城大道佳源中心广场,价格待定,https://hz.fang.lianjia.com/loupan/pg43/p_jyzxgcafmkn
和昌云潮,纬四路与沙秀路交叉口,30000元/平(均价),https://hz.fang.lianjia.com/loupan/pg43/p_hcycafmlf
大江东宝龙广场,青六路与江东大道交汇口,14000元/平(均价),https://hz.fang.lianjia.com/loupan/pg43/p_djdblgcafmmi
赞成乐山红叶,天目山西路赞成乐山红叶,1400万/套(均价),https://hz.fang.lianjia.com/loupan/pg43/p_zcyshyyxaaorw
东渡酩悦,东宁路与鸿泰路口交叉口,45000元/平(均价),https://hz.fang.lianjia.com/loupan/pg43/p_ddmyafrpv
万固滨江越珑府,三环路与五星路交叉路口,14000元/平(均价),https://hz.fang.lianjia.com/loupan/pg43/p_wgbjylfafrvv
柳岸春风,百禾路柳岸春风,12000元/平(均价),https://hz.fang.lianjia.com/loupan/pg43/p_lacfafrxj
融信萧山公馆,市心中路融信萧山公馆,价格待定,https://hz.fang.lianjia.com/loupan/pg43/p_rxxsggabfts
绿城九龙仓柳岸晓风,闻涛路绿城九龙仓柳岸晓风,价格待定,https://hz.fang.lianjia.com/loupan/pg43/p_lcjlclaxfafsai
钱江国际时代广场,钱江新城富春路钱江国际时代广场,价格待定,https://hz.fang.lianjia.com/loupan/pg43/p_qjgjsdgcafsen
城市之星,中心东新路城市之星,价格待定,https://hz.fang.lianjia.com/loupan/pg40/p_cszxbiwjf
杭州大家,拱墅区舟山东路和东教路交叉口,价格待定,https://hz.fang.lianjia.com/loupan/pg40/p_hzdjbiwlw
德信金茂佳源府,风情大道德信金茂佳源府,价格待定,https://hz.fang.lianjia.com/loupan/pg40/p_dxjmjyfbiwpn
御东方,三义路御东方,价格待定,https://hz.fang.lianjia.com/loupan/pg40/p_ydfbixhp
东原旭辉璞阅,通惠路东原旭辉璞阅,价格待定,https://hz.fang.lianjia.com/loupan/pg40/p_dyxhpybixnu
东原旭辉璞阅,通惠路东原旭辉璞阅,价格待定,https://hz.fang.lianjia.com/loupan/pg40/p_dyxhpybixog
金地广场,古墩路与金渡北路交叉口西北角加油站旁,25000元/平(均价),https://hz.fang.lianjia.com/loupan/pg40/p_jdgcbixqp
滨江东方海岸,"湘湖路滨江东方海岸, 三江路68号",18000元/平(均价),https://hz.fang.lianjia.com/loupan/pg40/p_bjdfhabixqz
中海云宸,滨康路397号,价格待定,https://hz.fang.lianjia.com/loupan/pg40/p_zhycbixrg
德信九溪云庄,丽景路德信九溪云庄,价格待定,https://hz.fang.lianjia.com/loupan/pg40/p_dxjxyzbixwu
融创东南海,建设四路香樟路口,23000元/平(均价),https://hz.fang.lianjia.com/loupan/pg44/p_rcysdnheqafsfy
绿城九龙仓桂语江南,博奥路绿城九龙仓桂语江南,价格待定,https://hz.fang.lianjia.com/loupan/pg44/p_lcjlcgyjnafsga
融信江南学府,博学路融信江南学府,价格待定,https://hz.fang.lianjia.com/loupan/pg44/p_rxjnxfafsgd
融信沐澜,康良路融信沐澜,价格待定,https://hz.fang.lianjia.com/loupan/pg44/p_rxmlafsgt
